file,file_type,object,shape,dtype,search_terms,agn_bh_feedback_terms
outputs/cache/camels/CV_9/groups_066.hdf5,hdf5,Subhalo/SubhaloStarMetallicityMaxRad,"(21152,)",float32,star;halo;subhalo;metal,
outputs/cache/camels/CV_9/groups_066.hdf5,hdf5,Subhalo/SubhaloStellarPhotometrics,"(21152, 8)",float32,stellar;halo;subhalo,
outputs/cache/camels/CV_9/groups_066.hdf5,hdf5,Subhalo/SubhaloStellarPhotometricsMassInRad,"(21152,)",float32,stellar;mass;halo;subhalo,
outputs/cache/camels/CV_9/groups_066.hdf5,hdf5,Subhalo/SubhaloStellarPhotometricsRad,"(21152,)",float32,stellar;halo;subhalo,
outputs/cache/camels/CV_9/groups_066.hdf5,hdf5,Subhalo/SubhaloVel,"(21152, 3)",float32,halo;subhalo,
outputs/cache/camels/CV_9/groups_066.hdf5,hdf5,Subhalo/SubhaloVelDisp,"(21152,)",float32,halo;subhalo,
outputs/cache/camels/CV_9/groups_066.hdf5,hdf5,Subhalo/SubhaloVmax,"(21152,)",float32,halo;subhalo,
outputs/cache/camels/CV_9/groups_066.hdf5,hdf5,Subhalo/SubhaloVmaxRad,"(21152,)",float32,halo;subhalo,
outputs/cache/camels/CV_9/groups_066.hdf5,hdf5,Subhalo/SubhaloWindMass,"(21152,)",float32,wind;mass;halo;subhalo,wind
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Group/GroupBHMass,"(20724,)",float32,bh;mass;group,bh
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Group/GroupBHMdot,"(20724,)",float32,bh;group,bh
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Group/GroupCM,"(20724, 3)",float32,group,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Group/GroupFirstSub,"(20724,)",int32,group,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Group/GroupGasMetalFractions,"(20724, 10)",float32,gas;group;metal,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Group/GroupGasMetallicity,"(20724,)",float32,gas;group;metal,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Group/GroupLen,"(20724,)",int32,group,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Group/GroupLenType,"(20724, 6)",int32,group,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Group/GroupMass,"(20724,)",float32,mass;group,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Group/GroupMassType,"(20724, 6)",float32,mass;group,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Group/GroupNsubs,"(20724,)",int32,group,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Group/GroupPos,"(20724, 3)",float32,group,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Group/GroupSFR,"(20724,)",float32,sfr;group,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Group/GroupStarMetalFractions,"(20724, 10)",float32,star;group;metal,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Group/GroupStarMetallicity,"(20724,)",float32,star;group;metal,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Group/GroupVel,"(20724, 3)",float32,group,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Group/GroupWindMass,"(20724,)",float32,wind;mass;group,wind
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Group/Group_M_Crit200,"(20724,)",float32,group,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Group/Group_M_Crit500,"(20724,)",float32,group,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Group/Group_M_Mean200,"(20724,)",float32,group,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Group/Group_M_TopHat200,"(20724,)",float32,group,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Group/Group_R_Crit200,"(20724,)",float32,group,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Group/Group_R_Crit500,"(20724,)",float32,group,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Group/Group_R_Mean200,"(20724,)",float32,group,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Group/Group_R_TopHat200,"(20724,)",float32,group,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloBHMass,"(18557,)",float32,bh;mass;halo;subhalo,bh
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloBHMdot,"(18557,)",float32,bh;halo;subhalo,bh
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloBfldDisk,"(18557,)",float32,halo;subhalo,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloBfldHalo,"(18557,)",float32,halo;subhalo,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloCM,"(18557, 3)",float32,halo;subhalo,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloGasMetalFractions,"(18557, 10)",float32,gas;halo;subhalo;metal,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloGasMetalFractionsHalfRad,"(18557, 10)",float32,gas;halo;subhalo;metal,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloGasMetalFractionsMaxRad,"(18557, 10)",float32,gas;halo;subhalo;metal,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloGasMetalFractionsSfr,"(18557, 10)",float32,sfr;gas;halo;subhalo;metal,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloGasMetalFractionsSfrWeighted,"(18557, 10)",float32,sfr;gas;halo;subhalo;metal,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloGasMetallicity,"(18557,)",float32,gas;halo;subhalo;metal,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloGasMetallicityHalfRad,"(18557,)",float32,gas;halo;subhalo;metal,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloGasMetallicityMaxRad,"(18557,)",float32,gas;halo;subhalo;metal,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloGasMetallicitySfr,"(18557,)",float32,sfr;gas;halo;subhalo;metal,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloGasMetallicitySfrWeighted,"(18557,)",float32,sfr;gas;halo;subhalo;metal,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloGrNr,"(18557,)",int32,halo;subhalo,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloHalfmassRad,"(18557,)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloHalfmassRadType,"(18557, 6)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloIDMostbound,"(18557,)",int32,halo;subhalo,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloLen,"(18557,)",int32,halo;subhalo,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloLenType,"(18557, 6)",int32,halo;subhalo,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloMass,"(18557,)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloMassInHalfRad,"(18557,)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloMassInHalfRadType,"(18557, 6)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloMassInMaxRad,"(18557,)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloMassInMaxRadType,"(18557, 6)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloMassInRad,"(18557,)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloMassInRadType,"(18557, 6)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloMassType,"(18557, 6)",float32,mass;halo;subhalo,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloParent,"(18557,)",int32,halo;subhalo,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloPos,"(18557, 3)",float32,halo;subhalo,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloSFR,"(18557,)",float32,sfr;halo;subhalo,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloSFRinHalfRad,"(18557,)",float32,sfr;halo;subhalo,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloSFRinMaxRad,"(18557,)",float32,sfr;halo;subhalo,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloSFRinRad,"(18557,)",float32,sfr;halo;subhalo,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloSpin,"(18557, 3)",float32,halo;subhalo,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloStarMetalFractions,"(18557, 10)",float32,star;halo;subhalo;metal,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloStarMetalFractionsHalfRad,"(18557, 10)",float32,star;halo;subhalo;metal,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloStarMetalFractionsMaxRad,"(18557, 10)",float32,star;halo;subhalo;metal,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloStarMetallicity,"(18557,)",float32,star;halo;subhalo;metal,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloStarMetallicityHalfRad,"(18557,)",float32,star;halo;subhalo;metal,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloStarMetallicityMaxRad,"(18557,)",float32,star;halo;subhalo;metal,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloStellarPhotometrics,"(18557, 8)",float32,stellar;halo;subhalo,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloStellarPhotometricsMassInRad,"(18557,)",float32,stellar;mass;halo;subhalo,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloStellarPhotometricsRad,"(18557,)",float32,stellar;halo;subhalo,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloVel,"(18557, 3)",float32,halo;subhalo,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloVelDisp,"(18557,)",float32,halo;subhalo,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloVmax,"(18557,)",float32,halo;subhalo,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloVmaxRad,"(18557,)",float32,halo;subhalo,
outputs/cache/camels/CV_9/groups_090.hdf5,hdf5,Subhalo/SubhaloWindMass,"(18557,)",float32,wind;mass;halo;subhalo,wind
outputs/cache/camels/CV_9/sublink_offsets_021.hdf5,hdf5,FileOffsets,"(13,)",int64,,
outputs/cache/camels/CV_9/sublink_offsets_021.hdf5,hdf5,LastProgenitorID,"(21152,)",int64,,
outputs/cache/camels/CV_9/sublink_offsets_021.hdf5,hdf5,MainLeafProgenitorID,"(21152,)",int64,,
outputs/cache/camels/CV_9/sublink_offsets_021.hdf5,hdf5,RowNum,"(21152,)",int64,,
outputs/cache/camels/CV_9/sublink_offsets_021.hdf5,hdf5,SubhaloID,"(21152,)",int64,halo;subhalo,
outputs/cache/camels/CV_9/sublink_offsets_033.hdf5,hdf5,FileOffsets,"(13,)",int64,,
outputs/cache/camels/CV_9/sublink_offsets_033.hdf5,hdf5,LastProgenitorID,"(18557,)",int64,,
outputs/cache/camels/CV_9/sublink_offsets_033.hdf5,hdf5,MainLeafProgenitorID,"(18557,)",int64,,
outputs/cache/camels/CV_9/sublink_offsets_033.hdf5,hdf5,RowNum,"(18557,)",int64,,
outputs/cache/camels/CV_9/sublink_offsets_033.hdf5,hdf5,SubhaloID,"(18557,)",int64,halo;subhalo,
outputs/cache/camels/CV_9/sublink_tree.hdf5,hdf5,Tree,"(711334,)","[('SubhaloID', '<i8'), ('SubhaloIDRaw', '<i8'), ('LastProgenitorID', '<i8'), ('MainLeafProgenitorID', '<i8'), ('RootDescendantID', '<i8'), ('TreeID', '<i8'), ('SnapNum', '<i8'), ('FirstProgenitorID', '<i8'), ('NextProgenitorID', '<i8'), ('DescendantID', '<i8'), ('FirstSubhaloInFOFGroupID', '<i8'), ('NextSubhaloInFOFGroupID', '<i8'), ('NumParticles', '<u4'), ('Mass', '<f4'), ('MassHistory', '<f4'), ('SubfindID', '<i4')]",,
outputs/cache/camels/CV_9/sublink_tree.hdf5,hdf5_structured_field,Tree.SubhaloID,"(711334,)",int64,halo;subhalo,
outputs/cache/camels/CV_9/sublink_tree.hdf5,hdf5_structured_field,Tree.SubhaloIDRaw,"(711334,)",int64,halo;subhalo,
outputs/cache/camels/CV_9/sublink_tree.hdf5,hdf5_structured_field,Tree.LastProgenitorID,"(711334,)",int64,,
outputs/cache/camels/CV_9/sublink_tree.hdf5,hdf5_structured_field,Tree.MainLeafProgenitorID,"(711334,)",int64,,
outputs/cache/camels/CV_9/sublink_tree.hdf5,hdf5_structured_field,Tree.RootDescendantID,"(711334,)",int64,,
outputs/cache/camels/CV_9/sublink_tree.hdf5,hdf5_structured_field,Tree.TreeID,"(711334,)",int64,,
outputs/cache/camels/CV_9/sublink_tree.hdf5,hdf5_structured_field,Tree.SnapNum,"(711334,)",int64,,
outputs/cache/camels/CV_9/sublink_tree.hdf5,hdf5_structured_field,Tree.FirstProgenitorID,"(711334,)",int64,,
outputs/cache/camels/CV_9/sublink_tree.hdf5,hdf5_structured_field,Tree.NextProgenitorID,"(711334,)",int64,,
outputs/cache/camels/CV_9/sublink_tree.hdf5,hdf5_structured_field,Tree.DescendantID,"(711334,)",int64,,
outputs/cache/camels/CV_9/sublink_tree.hdf5,hdf5_structured_field,Tree.FirstSubhaloInFOFGroupID,"(711334,)",int64,halo;group;subhalo,
outputs/cache/camels/CV_9/sublink_tree.hdf5,hdf5_structured_field,Tree.NextSubhaloInFOFGroupID,"(711334,)",int64,halo;group;subhalo,
outputs/cache/camels/CV_9/sublink_tree.hdf5,hdf5_structured_field,Tree.NumParticles,"(711334,)",uint32,,
outputs/cache/camels/CV_9/sublink_tree.hdf5,hdf5_structured_field,Tree.Mass,"(711334,)",float32,mass,
outputs/cache/camels/CV_9/sublink_tree.hdf5,hdf5_structured_field,Tree.MassHistory,"(711334,)",float32,mass,
outputs/cache/camels/CV_9/sublink_tree.hdf5,hdf5_structured_field,Tree.SubfindID,"(711334,)",int32,,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Group/GroupBHMass,"(11080,)",float32,bh;mass;group,bh
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Group/GroupBHMdot,"(11080,)",float32,bh;group,bh
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Group/GroupCM,"(11080, 3)",float32,group,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Group/GroupFirstSub,"(11080,)",int32,group,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Group/GroupGasMetalFractions,"(11080, 11)",float32,gas;group;metal,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Group/GroupGasMetallicity,"(11080,)",float32,gas;group;metal,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Group/GroupLen,"(11080,)",int32,group,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Group/GroupLenType,"(11080, 6)",int32,group,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Group/GroupMass,"(11080,)",float32,mass;group,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Group/GroupMassType,"(11080, 6)",float32,mass;group,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Group/GroupNsubs,"(11080,)",int32,group,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Group/GroupPos,"(11080, 3)",float32,group,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Group/GroupSFR,"(11080,)",float32,sfr;group,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Group/GroupStarMetalFractions,"(11080, 11)",float32,star;group;metal,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Group/GroupStarMetallicity,"(11080,)",float32,star;group;metal,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Group/GroupVel,"(11080, 3)",float32,group,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Group/GroupWindMass,"(11080,)",float32,wind;mass;group,wind
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Group/Group_M_Crit200,"(11080,)",float32,group,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Group/Group_M_Crit500,"(11080,)",float32,group,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Group/Group_M_Mean200,"(11080,)",float32,group,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Group/Group_M_TopHat200,"(11080,)",float32,group,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Group/Group_R_Crit200,"(11080,)",float32,group,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Group/Group_R_Crit500,"(11080,)",float32,group,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Group/Group_R_Mean200,"(11080,)",float32,group,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Group/Group_R_TopHat200,"(11080,)",float32,group,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,IDs/ID,"(1341948,)",int32,,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloBHMass,"(11387,)",float32,bh;mass;halo;subhalo,bh
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloBHMdot,"(11387,)",float32,bh;halo;subhalo,bh
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloBfldDisk,"(11387,)",float32,halo;subhalo,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloBfldHalo,"(11387,)",float32,halo;subhalo,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloCM,"(11387, 3)",float32,halo;subhalo,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloGasMetalFractions,"(11387, 11)",float32,gas;halo;subhalo;metal,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloGasMetalFractionsHalfRad,"(11387, 11)",float32,gas;halo;subhalo;metal,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloGasMetalFractionsMaxRad,"(11387, 11)",float32,gas;halo;subhalo;metal,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloGasMetalFractionsSfr,"(11387, 11)",float32,sfr;gas;halo;subhalo;metal,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloGasMetalFractionsSfrWeighted,"(11387, 11)",float32,sfr;gas;halo;subhalo;metal,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloGasMetallicity,"(11387,)",float32,gas;halo;subhalo;metal,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloGasMetallicityHalfRad,"(11387,)",float32,gas;halo;subhalo;metal,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloGasMetallicityMaxRad,"(11387,)",float32,gas;halo;subhalo;metal,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloGasMetallicitySfr,"(11387,)",float32,sfr;gas;halo;subhalo;metal,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloGasMetallicitySfrWeighted,"(11387,)",float32,sfr;gas;halo;subhalo;metal,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloGrNr,"(11387,)",int32,halo;subhalo,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloHalfmassRad,"(11387,)",float32,mass;halo;subhalo,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloHalfmassRadType,"(11387, 6)",float32,mass;halo;subhalo,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloIDMostbound,"(11387,)",int32,halo;subhalo,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloLen,"(11387,)",int32,halo;subhalo,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloLenType,"(11387, 6)",int32,halo;subhalo,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloMass,"(11387,)",float32,mass;halo;subhalo,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloMassInHalfRad,"(11387,)",float32,mass;halo;subhalo,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloMassInHalfRadType,"(11387, 6)",float32,mass;halo;subhalo,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloMassInMaxRad,"(11387,)",float32,mass;halo;subhalo,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloMassInMaxRadType,"(11387, 6)",float32,mass;halo;subhalo,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloMassInRad,"(11387,)",float32,mass;halo;subhalo,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloMassInRadType,"(11387, 6)",float32,mass;halo;subhalo,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloMassType,"(11387, 6)",float32,mass;halo;subhalo,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloParent,"(11387,)",int32,halo;subhalo,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloPos,"(11387, 3)",float32,halo;subhalo,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloSFR,"(11387,)",float32,sfr;halo;subhalo,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloSFRinHalfRad,"(11387,)",float32,sfr;halo;subhalo,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloSFRinMaxRad,"(11387,)",float32,sfr;halo;subhalo,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloSFRinRad,"(11387,)",float32,sfr;halo;subhalo,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloSpin,"(11387, 3)",float32,halo;subhalo,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloStarMetalFractions,"(11387, 11)",float32,star;halo;subhalo;metal,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloStarMetalFractionsHalfRad,"(11387, 11)",float32,star;halo;subhalo;metal,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloStarMetalFractionsMaxRad,"(11387, 11)",float32,star;halo;subhalo;metal,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloStarMetallicity,"(11387,)",float32,star;halo;subhalo;metal,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloStarMetallicityHalfRad,"(11387,)",float32,star;halo;subhalo;metal,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloStarMetallicityMaxRad,"(11387,)",float32,star;halo;subhalo;metal,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloStellarPhotometrics,"(11387, 8)",float32,stellar;halo;subhalo,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloStellarPhotometricsMassInRad,"(11387,)",float32,stellar;mass;halo;subhalo,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloStellarPhotometricsRad,"(11387,)",float32,stellar;halo;subhalo,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloVel,"(11387, 3)",float32,halo;subhalo,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloVelDisp,"(11387,)",float32,halo;subhalo,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloVmax,"(11387,)",float32,halo;subhalo,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloVmaxRad,"(11387,)",float32,halo;subhalo,
outputs/cache/simba/CV_0/groups_014.hdf5,hdf5,Subhalo/SubhaloWindMass,"(11387,)",float32,wind;mass;halo;subhalo,wind
outputs/cache/simba/CV_0/groups_018.hdf5,hdf5,Group/GroupBHMass,"(14873,)",float32,bh;mass;group,bh
outputs/cache/simba/CV_0/groups_018.hdf5,hdf5,Group/GroupBHMdot,"(14873,)",float32,bh;group,bh
outputs/cache/simba/CV_0/groups_018.hdf5,hdf5,Group/GroupCM,"(14873, 3)",float32,group,
outputs/cache/simba/CV_0/groups_018.hdf5,hdf5,Group/GroupFirstSub,"(14873,)",int32,group,
outputs/cache/simba/CV_0/groups_018.hdf5,hdf5,Group/GroupGasMetalFractions,"(14873, 11)",float32,gas;group;metal,
outputs/cache/simba/CV_0/groups_018.hdf5,hdf5,Group/GroupGasMetallicity,"(14873,)",float32,gas;group;metal,
outputs/cache/simba/CV_0/groups_018.hdf5,hdf5,Group/GroupLen,"(14873,)",int32,group,
outputs/cache/simba/CV_0/groups_018.hdf5,hdf5,Group/GroupLenType,"(14873, 6)",int32,group,
outputs/cache/simba/CV_0/groups_018.hdf5,hdf5,Group/GroupMass,"(14873,)",float32,mass;group,
outputs/cache/simba/CV_0/groups_018.hdf5,hdf5,Group/GroupMassType,"(14873, 6)",float32,mass;group,
outputs/cache/simba/CV_0/groups_018.hdf5,hdf5,Group/GroupNsubs,"(14873,)",int32,group,
outputs/cache/simba/CV_0/groups_018.hdf5,hdf5,Group/GroupPos,"(14873, 3)",float32,group,
outputs/cache/simba/CV_0/groups_018.hdf5,hdf5,Group/GroupSFR,"(14873,)",float32,sfr;group,
outputs/cache/simba/CV_0/groups_018.hdf5,hdf5,Group/GroupStarMetalFractions,"(14873, 11)",float32,star;group;metal,
outputs/cache/simba/CV_0/groups_018.hdf5,hdf5,Group/GroupStarMetallicity,"(14873,)",float32,star;group;metal,
outputs/cache/simba/CV_0/groups_018.hdf5,hdf5,Group/GroupVel,"(14873, 3)",float32,group,
outputs/cache/simba/CV_0/groups_018.hdf5,hdf5,Group/GroupWindMass,"(14873,)",float32,wind;mass;group,wind
outputs/cache/simba/CV_0/groups_018.hdf5,hdf5,Group/Group_M_Crit200,"(14873,)",float32,group,
outputs/cache/simba/CV_0/groups_018.hdf5,hdf5,Group/Group_M_Crit500,"(14873,)",float32,group,
